time,product,price,card_type,first_name,last_name,address,state,country
2019-02-03 22:30:00,Pasta - Bauletti Chicken White,93.65,jcb,Emelyne,Leak,13 Blaine Avenue,TX,United States
2019-08-28 08:27:36,Soup Campbells - Tomato Bisque,31.31,bankcard,Gregoire,Cornick,395 Lakewood Gardens Drive,NY,United States
2020-01-21 01:59:44,Food Colouring - Green,26.49,jcb,Mitchael,Hannibal,6358 Grayhawk Circle,MI,United States
2019-07-29 07:00:46,Beer - Pilsner Urquell,29.7,jcb,Marji,Espinazo,415 Sachtjen Point,VA,United States
2019-11-24 21:18:06,Sobe - Liz Blizz,77.73,switch,Mersey,Lavalle,64198 Ludington Road,MS,United States
2019-06-07 12:31:29,Bandage - Flexible Neon,22.46,instapayment,Vasili,Elsip,0 Macpherson Street,TX,United States
2019-03-25 22:35:29,Tart Shells - Savory 2,68.4,maestro,Missie,Conklin,944 Columbus Street,FL,United States
2019-05-12 09:51:32,Veal - Inside Round / Top Lean,45.3,jcb,Lyndy,Hembling,41 Alpine Junction,WI,United States
2019-08-11 21:32:00,Wine - Peller Estates Late,74.46,maestro,Ree,Fragino,5320 Brickson Park Lane,VA,United States
2020-01-22 19:12:22,Steel Wool S.o.s,25.17,jcb,Nydia,Gingle,3 Bartillon Road,VA,United States
2019-09-27 09:29:07,Wine - Prem Select Charddonany,87.15,jcb,Dorisa,Downey,9 Westend Center,NY,United States
2019-05-15 21:08:01,Bread - Olive,85.27,maestro,Sheeree,MacAlister,7 8th Street,IN,United States
2019-05-25 19:13:02,Wine - Riesling Dr. Pauly,20.47,visa,Wilow,Cowderay,03 Pleasure Crossing,NY,United States
2019-08-04 08:58:28,Gooseberry,80.44,switch,Carlee,Squibe,39 Pawling Trail,TX,United States
2019-04-18 21:25:22,Beef - Tenderloin - Aa,57.04,jcb,Samantha,Ciccetti,84 Forster Park,AZ,United States
2019-02-11 12:57:43,Steampan - Lid For Half Size,35.79,jcb,Ursula,Woodyatt,93 Oakridge Pass,NV,United States
2019-08-05 12:17:13,Beef - Tenderloin - Aa,52.32,jcb,Humfrid,Langthorne,2795 Blackbird Avenue,OK,United States
2019-05-10 20:01:48,Pepper - Roasted Red,77.73,jcb,Felicle,Vlasenko,9780 Donald Parkway,TX,United States
2019-02-05 23:12:13,Lamb Rack - Ontario,30.13,mastercard,Eddie,Clarridge,313 Lunder Point,AZ,United States
2020-01-10 05:53:13,V8 Splash Strawberry Banana,79.76,jcb,Julia,Valeri,798 Pond Hill,MD,United States
2019-05-01 05:09:57,Crab - Claws 26 - 30,91.14,jcb,Sheila,Khristyukhin,7042 Browning Court,NY,United States
2019-08-17 10:38:45,Salmon - Atlantic Fresh Whole,71.91,china-unionpay,Nanny,Pietranek,46067 Kenwood Pass,TX,United States
2019-11-03 04:25:13,Wine - Penfolds Koonuga Hill,68.28,jcb,Sybilla,Bidnall,71 Chinook Court,IL,United States
2019-02-13 13:27:01,Arizona - Green Tea,69.79,jcb,Riordan,Cowdry,9 Gina Park,CA,United States
2019-02-21 08:44:41,Pasta - Lasagna Noodle Frozen,72.08,jcb,Hunter,Beelby,469 Valley Edge Center,IA,United States
2019-11-07 06:44:07,Sauce - Black Current Dry Mix,21.31,americanexpress,Merwyn,Bruggeman,4222 Miller Plaza,CA,United States
2019-12-31 13:00:13,Kiwano,83.3,china-unionpay,Kittie,Kneeland,75 Pennsylvania Junction,CO,United States
2019-03-08 15:53:04,Coke - Diet 355 Ml,58.74,jcb,Glynis,Wolfenden,6644 Toban Way,FL,United States
2019-04-13 02:11:33,Nantucket - Pomegranate Pear,49.24,bankcard,Clerc,Hickenbottom,12559 Garrison Place,OR,United States
2019-11-21 12:20:49,Onions - Dried Chopped,80.63,jcb,Annabel,Loren,5618 Park Meadow Avenue,ID,United States
2019-09-15 22:07:57,Sambuca - Ramazzotti,75.6,jcb,Tara,Haskew,9106 Bashford Drive,PA,United States
2019-08-15 14:57:59,Yeast Dry - Fleischman,55.53,visa,Fax,Berg,20951 Birchwood Hill,NE,United States
2019-05-13 10:55:38,Salmon - Whole 4 - 6 Pounds,75.02,jcb,Anderea,Lound,87 Buell Parkway,SC,United States
2019-02-11 16:08:17,Plate Pie Foil,65.58,visa-electron,Beauregard,Healey,4 Warbler Trail,KY,United States
2019-08-12 22:01:34,Sunflower Seed Raw,43.32,solo,Arliene,Hogbin,71 Sutherland Circle,CA,United States
2019-12-15 14:57:22,Tandoori Curry Paste,22.56,jcb,Celisse,Filimore,9321 Maywood Circle,TX,United States
2019-10-11 03:58:59,Wine - Bouchard La Vignee Pinot,21.79,maestro,Dyanna,Hinckes,4891 Merrick Trail,TX,United States
2019-03-06 01:32:41,Glass - Juice Clear 5oz 55005,66.6,jcb,Mariele,Fogel,51 Florence Trail,WA,United States
2019-02-03 07:31:13,Squid - Breaded,21.08,jcb,Sher,Kevis,266 Fair Oaks Road,TX,United States
2019-09-01 19:43:46,Fireball Whisky,20.79,jcb,Sal,Skeete,4 Washington Avenue,OH,United States
2019-12-10 17:41:23,Pork - Tenderloin Fresh,99.64,jcb,Kassie,Redholls,89 Declaration Court,TX,United States
2019-02-03 23:02:20,Lamb Rack Frenched Australian,25.82,jcb,Rourke,O'Reilly,8383 Maywood Place,NY,United States
2019-06-19 05:07:05,Pork - Smoked Back Bacon,57.97,jcb,Mara,Truswell,9 Valley Edge Drive,TN,United States
2019-10-02 23:24:20,Capon - Breast Double Wing On,32.89,jcb,Rock,Kocher,8022 Daystar Circle,TX,United States
2019-11-16 17:34:14,Juice - Apple 341 Ml,91.22,instapayment,Say,Hofner,295 Alpine Junction,IA,United States
2019-04-12 17:40:22,Veal - Shank Pieces,57.51,diners-club-enroute,Rina,Gudyer,589 Kings Plaza,WV,United States
2019-08-15 22:07:25,Sambuca - Opal Nera,31.97,jcb,Olva,Blatcher,6831 American Circle,CA,United States
2019-08-31 10:24:31,Asparagus - White Canned,66.29,jcb,Bernardina,Tuplin,431 Golden Leaf Trail,UT,United States
2019-07-21 03:21:16,Carrots - Jumbo,59.88,jcb,Em,Bareham,72 Dahle Way,WA,United States
2019-02-05 17:25:07,Wine - Sauvignon Blanc,67.72,jcb,Tam,O'Monahan,6993 Novick Lane,PA,United States
2019-07-31 03:45:13,Pastry - Banana Tea Loaf,97.3,mastercard,Lazare,Renoden,691 Pankratz Drive,TX,United States
2019-07-27 18:25:46,Soup - Campbells Spinach Crm,76.8,americanexpress,Mandie,Lyte,31581 Luster Way,FL,United States
2019-03-27 00:30:22,Juice - Lagoon Mango,64.43,mastercard,Tybalt,Kynett,2 Amoth Point,AL,United States
2020-01-27 05:34:32,Cheese - Brick With Onion,71.77,diners-club-enroute,Meier,Markus,8 Magdeline Park,PA,United States
2019-07-29 23:22:21,Oyster - In Shell,31.63,jcb,Esta,Nerger,60 Monterey Drive,CA,United States
2019-11-30 10:03:11,Cookie Choc,67.39,jcb,Roxie,Di Meo,187 Dorton Drive,PA,United States
2019-09-24 14:47:02,Lid - 3oz Med Rec,92.78,instapayment,Adam,Amorine,782 Calypso Trail,DC,United States
2019-09-05 08:56:56,Lotus Rootlets - Canned,55.94,switch,Paolina,Cleveland,5312 Grayhawk Terrace,IN,United States
2019-09-05 09:21:20,Dill Weed - Fresh,91.7,maestro,Delaney,Beney,7 Manitowish Alley,TN,United States
2020-01-05 06:12:05,Spaghetti Squash,31.64,americanexpress,Morse,Creaven,425 Glendale Plaza,CA,United States
2019-02-12 00:58:37,Lemonade - Black Cherry 591 Ml,35.18,americanexpress,Jesse,Plaskett,706 Westport Road,UT,United States
2020-01-08 18:59:42,Eggplant Oriental,73.97,jcb,Ignace,MacCaffery,041 Roxbury Center,VA,United States
2020-01-26 08:31:56,Shrimp - Black Tiger 8 - 12,26.82,maestro,Mikaela,Bowker,66 Reinke Point,CA,United States
2019-10-31 18:57:23,Mayonnaise - Individual Pkg,75.74,maestro,Georgeta,Phair,292 Forster Hill,MI,United States
2019-10-13 03:53:05,Avocado,41.16,jcb,Mill,Bramley,38691 Amoth Plaza,WI,United States
2019-11-07 14:21:58,Molasses - Fancy,25.37,jcb,Shandeigh,Wittering,77353 Melvin Lane,CT,United States
2019-10-24 20:04:59,Muffin Hinge - 211n,63.14,visa-electron,Tandy,Newark,833 Bobwhite Trail,TX,United States
2019-11-02 07:31:26,Crab - Claws Snow 16 - 24,36.57,jcb,Winslow,Clingoe,690 Sage Way,TX,United States
2019-11-22 23:49:29,Chocolate Bar - Oh Henry,80.61,jcb,Eachelle,Dibbe,86 Lerdahl Terrace,OH,United States
2019-06-16 02:12:33,Sponge Cake Mix - Vanilla,61.9,solo,Marcos,Fearick,70393 Hintze Court,CA,United States
2019-03-22 22:29:32,Wine - White Mosel Gold,74.15,diners-club-carte-blanche,Ozzy,Hounsham,99096 Sugar Crossing,FL,United States
2019-07-08 18:41:06,Pasta - Lasagna Dry,63.41,jcb,Charin,Gowrich,78 Manufacturers Avenue,CA,United States
2019-07-23 01:34:10,Bread - Multigrain Loaf,35.49,mastercard,Elspeth,Wiggall,7782 Bartelt Lane,CT,United States
2019-06-16 15:13:29,Pie Shell - 5,98.49,jcb,Vanni,Bulford,0800 Maryland Center,IN,United States
2019-09-14 11:26:43,Cheese - Parmesan Grated,39.78,jcb,Jerad,Leaning,8364 Macpherson Street,WI,United States
2019-12-23 20:06:01,Flower - Potmums,70.38,china-unionpay,Jerrome,Kincey,55923 Gulseth Road,PA,United States
2019-06-07 04:02:15,Tendrils - Baby Pea Organic,91.33,diners-club-international,Alicea,O'Mara,23158 Vahlen Hill,FL,United States
2019-05-02 12:55:02,Coffee Swiss Choc Almond,74.62,visa-electron,Faustine,Chalcraft,236 Elmside Trail,CO,United States
2019-11-20 20:32:59,Olives - Black Pitted,86.94,visa-electron,Kiersten,Truce,9 Farragut Terrace,CT,United States
2019-04-24 08:40:40,Nut - Pumpkin Seeds,40.1,mastercard,Cassie,Fante,04 Meadow Ridge Center,NY,United States
2019-05-15 05:29:48,Wine - George Duboeuf Rose,27.26,jcb,Kylen,Dorin,80 Darwin Place,TX,United States
2019-07-25 10:08:57,Cherries - Frozen,77.62,visa-electron,Minor,Thoresby,03568 Dakota Plaza,MO,United States
2019-11-05 07:22:40,Muffin Mix - Morning Glory,47.57,jcb,Mattie,Teaz,7 Express Drive,NY,United States
2019-09-13 16:03:44,Grouper - Fresh,73.06,jcb,Christabel,Sacco,98336 Onsgard Street,MO,United States
2019-03-10 02:33:50,Lotus Root,64.68,china-unionpay,Davey,Alebrooke,894 Cardinal Circle,KY,United States
2019-02-16 23:29:02,Flour - Masa De Harina Mexican,57.09,diners-club-carte-blanche,Marline,Cragg,8 Shoshone Court,NY,United States
2019-04-27 09:01:44,Onions - Pearl,99.87,diners-club-carte-blanche,Barnett,Raddin,82 Spenser Road,GA,United States
2019-12-30 08:35:37,Oil - Shorteningliqud Fry,23.53,jcb,Osmond,Kopta,0 Manitowish Way,NJ,United States
2019-08-07 15:03:06,Ecolab - Hand Soap Form Antibac,24.93,diners-club-carte-blanche,Alina,Coopper,72 Judy Circle,TN,United States
2019-03-06 16:48:44,Tomato Paste,27.26,jcb,Chandal,Shermore,2907 Redwing Street,WI,United States
2019-08-08 19:49:52,Sloe Gin - Mcguinness,36.87,diners-club-international,Marve,Mc Kellen,32 Armistice Center,NY,United States
2020-01-20 07:41:42,Vanilla Beans,90.97,jcb,Jephthah,Squire,1367 Sauthoff Hill,KS,United States
2020-01-03 08:43:36,Flour - Buckwheat Dark,41.57,mastercard,Mufinella,Allardyce,98984 Bartillon Road,OR,United States
2019-04-19 03:24:38,Cleaner - Comet,74.9,jcb,Rakel,Yaldren,48 Steensland Junction,CA,United States
2019-11-29 03:54:59,Cheese - Brick With Pepper,96.77,bankcard,Pren,Varfolomeev,7344 Farmco Drive,CA,United States
2019-10-18 07:00:16,Salt - Rock Course,61.06,jcb,Burk,Benner,980 Schlimgen Point,CA,United States
2019-06-20 04:49:30,V8 - Vegetable Cocktail,80.44,maestro,Marcella,Gillman,8 Darwin Street,OH,United States
2019-05-02 20:09:20,Glaze - Clear,35.6,switch,Gisella,Overshott,8 Leroy Way,FL,United States
2019-10-06 08:01:14,Energy Drink Bawls,37.85,americanexpress,Neil,Ghiraldi,31 Eastlawn Avenue,TX,United States
2019-03-22 14:46:29,Longos - Assorted Sandwich,49.59,maestro,Brenden,Halpeine,6 Algoma Alley,MN,United States
2019-02-03 07:52:53,Rum - Spiced Captain Morgan,66.11,jcb,Janith,Scoon,24508 Fremont Road,MN,United States
2019-11-22 09:45:33,Table Cloth 72x144 White,79.93,diners-club-carte-blanche,Melantha,Janicijevic,8123 Gina Street,PA,United States
2019-12-25 00:05:57,Soup Campbells Turkey Veg.,51.24,jcb,Joane,Balazin,08134 Lerdahl Hill,NC,United States
2019-07-15 09:23:12,Flavouring - Rum,79.27,mastercard,Alexis,Baggally,25 Dennis Plaza,FL,United States
2019-05-25 10:15:39,Sage Derby,51.79,switch,Lloyd,Gadsdon,395 Sachs Junction,MN,United States
2020-01-15 20:28:20,Turkey - Whole Fresh,98.29,jcb,Billie,Lasslett,16478 Maple Lane,NY,United States
2019-03-10 00:46:46,Chicken - Soup Base,55.1,jcb,Wrennie,Carter,2 Corben Place,CT,United States
2020-01-11 21:09:21,Container - Clear 16 Oz,59.23,mastercard,Chick,Koeppe,92 Ruskin Street,AZ,United States
2020-01-17 20:31:18,Chicken - Thigh Bone In,40.73,jcb,Edward,Duckit,70902 Clarendon Road,DC,United States
2019-05-16 05:47:07,Cherries - Bing Canned,79.05,jcb,Rosabel,Launder,20132 Schlimgen Alley,CA,United States
2019-03-01 11:50:02,Chips - Doritos,24.22,jcb,Janeva,Welbrock,5057 Claremont Point,TX,United States
2019-07-14 15:30:49,Beans - Turtle Black Dry,61.8,americanexpress,Tobit,Willowby,703 Hanson Park,WA,United States
2020-01-25 09:10:28,Cookie - Oreo 100x2,65.0,jcb,Vania,Moxon,310 New Castle Alley,WI,United States
2019-02-10 13:19:42,Coffee Cup 8oz 5338cd,89.28,jcb,Edan,Hansen,40989 Myrtle Road,GA,United States
2019-05-20 04:13:27,Chicken - Base Ultimate,98.61,jcb,Hestia,Gronw,5975 Schlimgen Pass,TX,United States
2019-11-10 06:20:28,Wild Boar - Tenderloin,87.35,switch,Constantina,Riepel,958 Southridge Parkway,FL,United States
2019-11-21 13:22:27,Nestea - Ice Tea Diet,35.18,visa,Torey,Ridger,0 Union Way,PA,United States
2019-05-02 02:27:33,Wine - Vovray Sec Domaine Huet,52.49,diners-club-enroute,Tandie,Sarjent,3 Duke Street,TN,United States
2019-02-07 12:18:52,Shrimp - 16 - 20 Cooked Peeled,57.62,jcb,Fairfax,Elford,44945 Clarendon Street,WV,United States
2019-11-14 08:21:11,Banana - Green,89.65,laser,Lisette,Lamond,6925 Green Ridge Drive,MN,United States
2019-04-16 12:15:05,Chocolate - Milk,28.91,maestro,Letisha,Croft,89314 Scott Crossing,WA,United States
2019-11-20 05:45:36,Wine - Rosso Toscano Igt,66.26,jcb,Ignace,Lukas,0283 Quincy Parkway,OH,United States
2019-05-16 09:09:45,Wine - Cabernet Sauvignon,97.26,mastercard,Linus,Burchatt,6 Cambridge Junction,TX,United States
2019-10-13 22:36:35,Peas - Frozen,92.37,jcb,Annaliese,Ellick,54780 Memorial Pass,FL,United States
2019-03-24 00:25:28,Crab Meat Claw Pasteurise,32.09,visa-electron,Harper,Serrier,00480 Armistice Place,TX,United States
2019-02-04 17:04:52,Laundry - Bag Cloth,70.63,bankcard,Alane,Dahlgren,6 Commercial Circle,MD,United States
2019-02-05 13:17:19,Arizona - Green Tea,34.15,maestro,Susette,Scoone,0267 Moland Street,CA,United States
2019-06-05 15:10:52,Nantucket - Pomegranate Pear,80.98,diners-club-international,Vinni,Baggallay,4520 Florence Road,OR,United States
2019-01-31 19:45:27,Salt - Sea,21.12,jcb,Nadya,Snodden,9 Center Parkway,TX,United States
2019-10-30 19:20:08,Glass Clear 7 Oz Xl,95.61,maestro,Forbes,Cutbush,5094 Main Pass,FL,United States
2019-09-16 05:42:36,Pears - Fiorelle,21.97,jcb,Karol,Scyner,0 Dennis Alley,WA,United States
2019-08-09 12:20:45,Wine - Sherry Dry Sack William,44.67,instapayment,Billy,Kellett,83 Dottie Crossing,WI,United States
2019-04-14 15:23:08,Trout Rainbow Whole,56.58,mastercard,Farris,Sharrier,3 Hermina Drive,IL,United States
2019-12-12 17:28:53,Bread - Pullman Sliced,99.64,jcb,Rozanne,Iorillo,66272 International Avenue,CA,United States
2019-02-06 05:43:20,Wild Boar - Tenderloin,64.36,jcb,Andree,Cuttell,84572 Dayton Lane,CA,United States
2019-03-17 06:44:28,Coriander - Seed,42.9,maestro,Daffi,Eggers,6 Bobwhite Trail,MA,United States
2019-10-15 09:08:52,Bag - Bread White Plain,88.81,jcb,Gayle,Rodinger,1 Moose Parkway,LA,United States
2019-07-17 06:31:11,Sachet,29.65,jcb,Pyotr,Fairpo,304 Londonderry Road,TX,United States
2019-06-17 11:01:56,Salmon - Smoked Sliced,67.06,jcb,Sherill,Fist,0182 Dahle Road,DC,United States
2019-05-14 06:05:28,Beef - Top Butt Aaa,63.09,switch,Art,Goodayle,3 Carioca Point,KS,United States
2019-07-26 20:32:41,Drambuie,51.83,americanexpress,Aldus,Carrington,5839 Amoth Alley,CA,United States
2019-04-02 03:54:06,Quail - Whole Boneless,49.34,jcb,Hadrian,Oldrey,44843 Anzinger Lane,SD,United States
2019-02-12 21:49:12,Drambuie,71.0,visa-electron,Major,Beardwood,5 Messerschmidt Avenue,WA,United States
2019-05-11 02:29:48,Tomato Paste,93.67,jcb,Gennifer,Lindley,17006 Superior Lane,NY,United States
2019-10-15 04:25:51,Capon - Whole,93.64,diners-club-carte-blanche,Sanson,Gallie,7 Kipling Park,OK,United States
2020-01-24 21:39:20,Stock - Beef Brown,74.47,jcb,Ynez,Tender,46202 Lyons Place,IL,United States
2019-12-22 09:29:17,Spring Roll Veg Mini,89.17,jcb,Sandy,Ormerod,1798 Mockingbird Avenue,OH,United States
2019-10-07 23:13:40,Remy Red Berry Infusion,26.34,jcb,Salvador,Swepson,4 Cordelia Avenue,NY,United States
2019-08-06 13:46:43,Juice - Apple Cider,92.68,jcb,Christel,Walbridge,65666 Merrick Way,FL,United States
2019-05-18 10:03:23,Langers - Ruby Red Grapfruit,75.1,switch,Mel,Graber,9 Killdeer Center,AZ,United States
2019-03-04 12:54:48,Island Oasis - Magarita Mix,68.52,switch,Kennith,Slowgrove,81 Spohn Crossing,AR,United States
2019-08-23 10:32:16,Table Cloth 54x72 Colour,21.02,maestro,Valdemar,Sleigh,282 Arizona Circle,IL,United States
2019-11-06 06:58:28,Bread - Calabrese Baguette,38.49,visa,Edgar,Dowbiggin,8 Rutledge Way,NC,United States
2019-10-05 01:16:08,Pimento - Canned,27.1,jcb,Erena,Neles,3 Waywood Court,DC,United States
2019-04-15 12:59:14,Wine - White Mosel Gold,91.79,mastercard,Brewer,Wehner,6714 Corry Plaza,CA,United States
2019-02-04 20:11:37,Soup - Base Broth Chix,20.68,jcb,Marcellus,Poser,9809 Ridge Oak Road,NM,United States
2019-08-01 22:53:39,Onions - Green,65.57,jcb,Putnem,Alonso,34 Homewood Terrace,TX,United States
2019-07-01 09:07:57,Beets,86.08,diners-club-carte-blanche,Dorree,Presdie,4643 Fairfield Place,ME,United States
2019-06-04 02:48:53,Arizona - Green Tea,60.59,maestro,Amye,Holwell,68621 Sunfield Road,FL,United States
2019-02-15 01:45:50,Watercress,83.0,jcb,Madel,Banke,48 Homewood Center,IL,United States
2019-04-19 03:35:37,Cheese - Marble,94.08,jcb,Mirelle,McLese,0114 Daystar Park,TX,United States
2019-07-25 20:50:44,Basil - Pesto Sauce,65.95,jcb,Connie,Duckering,62 Anthes Junction,CA,United States
2019-06-30 10:24:06,Tart Shells - Barquettes Savory,53.41,bankcard,Rafael,Tofano,9779 Grover Street,IL,United States
2020-01-10 20:47:21,Appetizer - Spring Roll Veg,93.52,visa-electron,Tanya,Bulley,16 Anthes Circle,GA,United States
2019-02-12 05:13:34,Napkin White,63.45,americanexpress,Jo ann,Gores,7297 Dixon Way,NC,United States
2019-06-03 17:55:28,Wine - White Ej,86.51,mastercard,Griselda,Trower,41 Ruskin Drive,MD,United States
2019-02-19 06:08:12,Mcgillicuddy Vanilla Schnap,88.82,visa,Towney,Picheford,01926 Golf Circle,TN,United States
2019-10-10 02:48:31,Kippers - Smoked,68.49,maestro,Janessa,Nutman,92671 Artisan Crossing,CA,United States
2019-12-30 12:39:53,Coffee - 10oz Cup 92961,65.15,mastercard,Gorden,de Keyser,2 Di Loreto Hill,GA,United States
2019-09-10 09:30:30,Macaroons - Two Bite Choc,98.82,switch,Bastian,Martina,8198 Jay Trail,OK,United States
2019-07-14 20:58:07,Butter Ripple - Phillips,57.61,diners-club-enroute,Constancy,Woodstock,12235 Stephen Drive,OK,United States
2019-10-19 13:07:01,Oil - Sunflower,71.03,jcb,Opalina,Tabert,5386 Dayton Pass,LA,United States
2019-03-02 17:49:54,Bread - Triangle White,93.78,bankcard,Margalo,Spilisy,956 Rockefeller Alley,DE,United States
2019-07-27 17:13:27,Nantucket Cranberry Juice,43.92,jcb,Roseanna,Cluff,833 Oxford Road,CO,United States
2020-01-20 04:30:46,Crab - Claws 26 - 30,41.53,instapayment,Werner,Beadman,0168 Laurel Court,CA,United States
2019-05-02 11:48:01,Wine - Sawmill Creek Autumn,50.13,jcb,Nanice,Tumber,47 Bayside Way,CO,United States
2019-09-14 18:02:18,Fireball Whisky,59.08,laser,Wallache,Malpas,7 Logan Point,CA,United States
2019-05-01 06:38:53,Chip - Potato Dill Pickle,35.6,jcb,Bonnie,Blaymires,32 Northridge Place,OK,United States
2020-01-25 02:57:46,Tea - Jasmin Green,50.94,bankcard,Orson,Ivanyukov,4 Kropf Crossing,TX,United States
2019-12-25 15:50:52,Mussels - Frozen,27.88,china-unionpay,Riannon,Alven,25 Carey Circle,OR,United States
2019-02-27 05:50:17,Sauce - Gravy Au Jus Mix,74.32,jcb,Timotheus,Lukianov,5 Express Alley,CT,United States
2019-09-22 15:43:33,Wine - Zonnebloem Pinotage,26.31,instapayment,Sheila,Jacobssen,86 Delladonna Road,MO,United States
2019-07-19 01:13:14,Fish - Atlantic Salmon Cold,95.91,jcb,Wait,Goble,8 Vera Parkway,MS,United States
2020-01-24 07:38:42,Papadam,29.84,jcb,Adrea,Patrie,561 Sutherland Parkway,CA,United States
2019-06-13 17:40:26,Wine - Fume Blanc Fetzer,75.0,visa-electron,Tisha,Baysting,46008 Starling Road,PA,United States
2020-01-13 00:21:00,Extract Vanilla Pure,40.7,jcb,Marlon,Thundercliffe,68099 Granby Avenue,MD,United States
2019-11-01 18:41:26,Tuna - Canned Flaked Light,96.75,jcb,Goran,O'Henehan,6821 South Terrace,CA,United States
2019-03-31 23:55:13,Rice Paper,83.24,americanexpress,Alisha,Adam,2518 Amoth Terrace,TX,United States
2019-07-31 12:17:20,Veal - Striploin,81.02,jcb,Petey,Antuk,9 Green Place,VA,United States
2019-07-13 23:22:52,Scallops - 10/20,99.91,jcb,Cobb,Tabary,24 Lakewood Plaza,TX,United States
2019-06-25 05:28:14,Chicken - Leg Fresh,61.24,laser,Nady,Norton,1 Johnson Way,TX,United States
2019-12-07 18:11:04,Wine - Fino Tio Pepe Gonzalez,71.21,laser,Cobby,Kreutzer,199 Thompson Street,CA,United States
2019-10-06 07:38:21,Filling - Mince Meat,46.6,jcb,Hubey,Piolli,6726 Bashford Pass,CA,United States
2019-04-23 09:30:44,Rye Special Old,86.3,jcb,Kendricks,Readman,55 Northview Road,OH,United States
2019-04-02 05:38:45,Fork - Plastic,45.59,jcb,Talbert,Chetwin,74051 Continental Park,MI,United States
2019-05-20 20:42:52,Vinegar - Cider,91.64,jcb,Karita,Curtayne,49294 Green Ridge Lane,WV,United States
2019-05-12 15:23:05,Cake Slab,44.11,diners-club-enroute,Ariana,Flanagan,00085 Spohn Plaza,IA,United States
2019-12-22 03:45:39,Tart - Pecan Butter Squares,83.99,jcb,Brynna,Sterte,9 Schmedeman Place,LA,United States
2019-07-03 14:38:00,Soup Campbells Mexicali Tortilla,71.31,visa,Raynor,Sedge,55337 Farwell Avenue,AL,United States
2019-12-01 04:33:07,Bamboo Shoots - Sliced,47.03,jcb,Marigold,Swadling,20211 Morningstar Avenue,KY,United States
2019-05-04 08:49:16,Neckerchief Blck,63.86,jcb,Lorita,Biggadyke,6833 Dorton Street,NC,United States
2019-12-19 13:29:20,Filter - Coffee,87.03,jcb,Oliviero,Sandon,92 Kings Parkway,MO,United States
2019-11-04 22:48:08,Soup Knorr Chili With Beans,48.41,laser,Aloise,Clineck,6533 Fremont Trail,NM,United States
2019-09-01 01:17:30,Nantucket Cranberry Juice,23.15,mastercard,Loren,Erwin,1 Debs Circle,AZ,United States
2019-11-19 12:33:37,Allspice - Jamaican,78.22,jcb,Tedie,Lattimore,300 Hazelcrest Crossing,DC,United States
2020-01-16 05:00:59,Flavouring - Raspberry,73.28,china-unionpay,Rocky,Pawelski,938 Katie Drive,NY,United States
2019-07-02 12:31:21,Sprouts - Corn,87.21,laser,Mildred,Ruddick,7526 Heath Way,WA,United States
2019-10-22 17:43:23,Pepper - Paprika Hungarian,78.41,visa,Carri,Nolleau,2103 Talmadge Plaza,CA,United States
2019-09-25 14:56:21,Wine - Soave Folonari,26.59,diners-club-enroute,Ronni,Lapthorne,46 Westend Parkway,GA,United States
2019-12-21 13:19:20,Tart Shells - Sweet 4,76.13,diners-club-carte-blanche,Belvia,Briamo,9463 School Circle,PA,United States
2019-07-27 10:45:32,Oats Large Flake,66.7,jcb,Kendricks,Colum,2 Lukken Drive,DC,United States
2019-06-26 00:44:36,Water - Mineral Carbonated,52.59,maestro,Tremayne,Vicent,571 Green Ridge Park,ID,United States
2019-10-06 13:49:17,Capon - Breast Double Wing On,95.13,maestro,Chrisse,Townson,8 Karstens Avenue,FL,United States
2019-07-08 11:37:04,Peppercorns - Pink,48.56,bankcard,Mel,Larmor,9490 Melvin Park,DC,United States
2019-03-04 15:36:21,Sauce - Sesame Thai Dressing,49.78,visa-electron,Kerr,Wardroper,655 Warrior Way,CO,United States
2019-12-01 00:12:30,Cookies - Oreo 4 Pack,23.19,jcb,Annabella,Yankishin,3 Westridge Lane,PA,United States
2020-01-02 10:11:47,Temperature Recording Station,50.47,jcb,Nolana,Alder,1 Vermont Way,IL,United States
2019-03-31 05:47:12,Cheese - Brie Roitelet,57.59,jcb,Clareta,Mattheis,40201 Hermina Center,CA,United States
2019-09-10 18:05:50,Muffin - Mix - Creme Brule 15l,65.39,americanexpress,Ricky,Loxley,116 Kingsford Pass,NE,United States
2019-11-15 17:21:50,Sauce - Oyster,44.93,americanexpress,Aymer,Baumber,3873 Bay Avenue,VA,United States
2019-11-01 20:42:12,Shiro Miso,64.1,mastercard,Laverna,McAllen,4 Dottie Street,CA,United States
2019-09-08 18:50:28,Potatoes - Mini White 3 Oz,84.72,diners-club-enroute,Tatum,Wallenger,82 Anniversary Alley,FL,United States
2019-12-02 13:02:12,Cheese - Montery Jack,81.68,jcb,Borden,Kretschmer,887 Burning Wood Alley,MD,United States
2019-09-12 08:42:50,Pasta - Orzo Dry,70.58,diners-club-enroute,Leslie,Braga,1 Sunfield Park,GA,United States
2019-04-18 10:26:40,Carbonated Water - Blackberry,84.82,diners-club-carte-blanche,Eden,Eve,33634 Dovetail Hill,WI,United States
2019-12-17 08:14:23,Dill - Primerba Paste,35.62,jcb,Sander,Raye,48 Arapahoe Center,CA,United States
2019-10-20 00:53:37,Cheese - Comte,30.55,switch,Lennard,Wathey,91 Prairie Rose Avenue,FL,United States
